scenario,run_id,t_s,T_h_in_K,T_h_out_K,T_c_in_K,T_c_out_K,delta_P_Pa,U_mean_W_m2K,delta_f_mean_m,delta_f_max_m,freezing_alarm,early_stop,t_h,group,U_ideal,dP_ideal,T_h_out_ideal,T_c_out_ideal,Q_ideal,eps_ideal,U_error,dP_error,T_h_out_error,T_c_out_error,dP_meas_unc,dP_ideal_unc,dP_error_unc
normal_operation,1,4452.37,253.769,162.0,120.321,183.286,624.25,254.611,1.4995e-05,3.31316e-05,0,0,1.2367694444444444,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.016790574948402,5.80923507022294,-0.04535140972654972,-0.03702135643717952,1.2485,61.844076492977706,61.85667748529077
normal_operation,1,4512.53,253.0,161.689,120.351,182.781,623.267,254.598,1.51784e-05,3.35536e-05,0,0,1.2534805555555555,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.029790574948379,4.826235070222992,-0.35635140972655677,-0.542021356437175,1.246534,61.844076492977706,61.85663783525931
normal_operation,1,4572.7,254.153,163.228,120.952,183.912,623.525,254.586,1.53617e-05,3.39751e-05,0,0,1.2701944444444444,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.0417905749483793,5.084235070222917,1.182648590273459,0.5889786435628253,1.24705,61.844076492977706,61.856648235834584
normal_operation,1,4632.87,253.395,162.718,119.859,183.896,622.4,254.574,1.55448e-05,3.43964e-05,0,0,1.2869083333333333,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.0537905749483798,3.959235070222917,0.6726485902734396,0.5729786435628057,1.2448,61.844076492977706,61.856602916012754
normal_operation,1,4693.04,254.88,162.714,120.61,184.154,623.7,254.561,1.57278e-05,3.48174e-05,0,0,1.3036222222222222,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.066790574948385,5.259235070222985,0.6686485902734489,0.8309786435628155,1.2474,61.844076492977706,61.856655292937376
normal_operation,1,4753.2,254.209,162.176,120.769,182.634,625.24,254.549,1.59106e-05,3.5238e-05,0,0,1.3203333333333334,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.0787905749483855,6.799235070222949,0.130648590273438,-0.6890213564371948,1.25048,61.844076492977706,61.85671748080137
normal_operation,1,4813.37,253.383,162.641,120.096,183.258,623.35,254.537,1.60933e-05,3.56583e-05,0,0,1.3370472222222223,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.090790574948386,4.909235070222962,0.5956485902734414,-0.06502135643717111,1.2467000000000001,61.844076492977706,61.85664118071137
normal_operation,1,4873.54,255.137,162.272,119.976,182.957,621.476,254.524,1.62758e-05,3.60783e-05,0,0,1.3537611111111112,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.1037905749483912,3.0352350702229387,0.22664859027344164,-0.36602135643718725,1.242952,61.844076492977706,61.85656575452263
normal_operation,1,4933.7,253.769,161.976,121.602,182.859,625.219,254.512,1.64582e-05,3.64979e-05,0,0,1.370472222222222,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.1157905749483916,6.7782350702229905,-0.06935140972655063,-0.464021356437172,1.2504380000000002,61.844076492977706,61.856716631754075
normal_operation,1,4993.87,253.639,161.948,120.741,183.836,623.654,254.5,1.66405e-05,3.69173e-05,0,0,1.387186111111111,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.127790574948392,5.213235070222936,-0.09735140972654222,0.5129786435628318,1.247308,61.844076492977706,61.856653437735716
normal_operation,1,5054.04,254.257,162.614,120.478,183.646,623.107,254.488,1.68226e-05,3.73363e-05,0,0,1.4039,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.1397905749483925,4.6662350702229105,0.5686485902734546,0.3229786435628057,1.246214,61.844076492977706,61.85663138745169
normal_operation,1,5114.21,253.79,162.944,120.471,183.545,623.962,254.475,1.70045e-05,3.7755e-05,0,0,1.4206138888888888,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.1527905749483978,5.521235070222929,0.8986485902734387,0.2219786435628066,1.247924,61.844076492977706,61.85666586212883
normal_operation,1,5174.37,253.156,162.352,120.844,182.141,622.519,254.463,1.71863e-05,3.81734e-05,0,0,1.437325,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.1647905749483982,4.078235070222945,0.30664859027345415,-1.1820213564371898,1.245038,61.844076492977706,61.85660770597367
normal_operation,1,5234.54,254.115,162.37,119.785,182.743,623.847,254.451,1.7368e-05,3.85914e-05,0,0,1.4540388888888889,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.1767905749483987,5.40623507022292,0.32464859027345483,-0.5800213564371859,1.247694,61.844076492977706,61.856661222433544
normal_operation,1,5294.71,254.881,162.395,119.934,183.016,623.33,254.439,1.75495e-05,3.90091e-05,0,0,1.4707527777777778,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.1887905749483991,4.8892350702229805,0.3496485902734605,-0.30702135643718975,1.24666,61.844076492977706,61.85664037453762
normal_operation,1,5354.87,253.032,163.258,120.708,183.568,624.305,254.427,1.77309e-05,3.94265e-05,0,0,1.487463888888889,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.2007905749483996,5.86423507022289,1.21264859027346,0.24497864356283117,1.24861,61.844076492977706,61.85667970560154
normal_operation,1,5415.04,254.773,163.071,120.682,184.251,624.709,254.415,1.79121e-05,3.98436e-05,0,0,1.5041777777777778,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.2127905749484,6.268235070222886,1.0256485902734482,0.9279786435628239,1.249418,61.844076492977706,61.85669602078664
normal_operation,1,5475.21,253.51,162.224,120.265,183.652,620.86,254.402,1.80932e-05,4.02604e-05,0,0,1.5208916666666668,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.2257905749484053,2.4192350702229533,0.17864859027343982,0.32897864356280593,1.2417200000000002,61.844076492977706,61.856541010855736
normal_operation,1,5535.38,253.493,162.63,120.772,182.927,625.63,254.39,1.82741e-05,4.06768e-05,0,0,1.5376055555555557,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.2377905749484057,7.189235070222935,0.5846485902734457,-0.3960213564371884,1.25126,61.844076492977706,61.856733254002975
normal_operation,1,5595.54,254.309,162.541,120.613,182.816,624.783,254.378,1.84549e-05,4.1093e-05,0,0,1.5543166666666666,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.2497905749484062,6.342235070222955,0.4956485902734471,-0.5070213564371784,1.249566,61.844076492977706,61.856699010354845
normal_operation,1,5655.71,253.869,161.269,121.0,182.848,624.32,254.366,1.86356e-05,4.15088e-05,0,0,1.5710305555555555,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.2617905749483782,5.87923507022299,-0.7763514097265443,-0.4750213564371677,1.2486400000000002,61.844076492977706,61.856680311174784
normal_operation,1,5715.88,253.864,162.166,120.112,182.697,627.562,254.354,1.88161e-05,4.19243e-05,0,0,1.5877444444444444,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.2737905749483787,9.121235070222951,0.1206485902734471,-0.6260213564371782,1.2551240000000001,61.844076492977706,61.8568115370058
normal_operation,1,5776.04,253.578,162.278,121.004,184.108,625.457,254.342,1.89964e-05,4.23394e-05,0,0,1.6044555555555555,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.2857905749483791,7.016235070222933,0.23264859027344187,0.7849786435628232,1.250914,61.844076492977706,61.85672625595921
normal_operation,1,5836.21,254.394,162.896,119.914,183.115,624.244,254.33,1.91767e-05,4.27543e-05,0,0,1.6211694444444444,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.2977905749483796,5.803235070222968,0.8506485902734369,-0.2080213564371718,1.248488,61.844076492977706,61.85667724308688
normal_operation,1,5896.38,253.856,163.246,120.302,183.316,625.851,254.318,1.93567e-05,4.31688e-05,0,0,1.6378833333333334,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.30979057494838,7.410235070222939,1.2006485902734596,-0.007021356437178383,1.251702,61.844076492977706,61.856742196514695
normal_operation,1,5956.55,253.938,163.442,121.141,183.605,624.234,254.306,1.95367e-05,4.3583e-05,0,0,1.6545972222222223,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.3217905749483805,5.793235070222977,1.3966485902734576,0.2819786435628089,1.2484680000000001,61.844076492977706,61.856676839418895
normal_operation,1,6016.71,253.665,161.966,120.506,183.492,623.764,254.293,1.97165e-05,4.39969e-05,0,0,1.6713083333333334,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.3347905749483857,5.32323507022295,-0.07935140972654153,0.16897864356280934,1.247528,61.844076492977706,61.85665787431505
normal_operation,1,6076.88,254.029,162.985,120.027,182.82,626.695,254.281,1.98961e-05,4.44105e-05,0,0,1.6880222222222223,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.3467905749483862,8.25423507022299,0.9396485902734639,-0.5030213564371877,1.2533900000000002,61.844076492977706,61.85677637705814
normal_operation,1,6137.05,253.654,163.266,121.281,183.264,624.242,254.269,2.00756e-05,4.48237e-05,0,0,1.7047361111111112,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.3587905749483866,5.801235070222901,1.2206485902734414,-0.05902135643717088,1.248484,61.844076492977706,61.85667716235276
normal_operation,1,6197.21,254.182,162.076,119.799,183.112,624.439,254.257,2.02549e-05,4.52367e-05,0,0,1.7214472222222221,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.370790574948387,5.998235070222904,0.030648590273443688,-0.21102135643718611,1.248878,61.844076492977706,61.856685115904504
normal_operation,1,6257.38,254.184,162.028,119.967,183.684,624.233,254.245,2.04342e-05,4.56493e-05,0,0,1.738161111111111,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.3827905749483875,5.792235070222887,-0.01735140972655813,0.3609786435628166,1.2484659999999999,61.844076492977706,61.85667679905245
normal_operation,1,6317.55,253.659,162.401,120.257,183.226,623.665,254.233,2.06132e-05,4.60616e-05,0,0,1.754875,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.394790574948388,5.224235070222903,0.35564859027346074,-0.0970213564371818,1.24733,61.844076492977706,61.856653881358454
normal_operation,1,6377.72,253.884,163.153,120.082,183.313,625.768,254.221,2.07922e-05,4.64736e-05,0,0,1.7715888888888889,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.4067905749483884,7.327235070222969,1.1076485902734419,-0.010021356437192708,1.251536,61.844076492977706,61.856738837644635
normal_operation,1,6437.88,254.203,162.906,120.731,183.165,625.084,254.209,2.09709e-05,4.68852e-05,0,0,1.7883,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.418790574948389,6.643235070222886,0.8606485902734562,-0.15802135643718884,1.250168,61.844076492977706,61.85671117427358
normal_operation,1,6498.05,253.387,162.645,119.66,183.04,626.028,254.198,2.11496e-05,4.72966e-05,0,0,1.805013888888889,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.4297905749483846,7.58723507022296,0.5996485902734605,-0.28302135643718884,1.252056,61.844076492977706,61.85674936089362
normal_operation,1,6558.22,253.428,162.483,120.086,183.222,626.452,254.186,2.13281e-05,4.77076e-05,0,0,1.8217277777777778,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.441790574948385,8.011235070222938,0.4376485902734544,-0.10102135643717247,1.252904,61.844076492977706,61.85676653125746
normal_operation,1,6618.38,254.844,162.306,120.826,183.547,624.861,254.174,2.15064e-05,4.81183e-05,0,0,1.838438888888889,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.4537905749483855,6.42023507022293,0.2606485902734619,0.22397864356281616,1.249722,61.844076492977706,61.85670216190451
normal_operation,1,6678.55,254.708,161.631,121.241,183.972,626.43,254.162,2.16846e-05,4.85287e-05,0,0,1.8551527777777779,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.465790574948386,7.98923507022289,-0.4143514097265495,0.6489786435628275,1.2528599999999999,61.844076492977706,61.85676564005653
normal_operation,1,6738.72,253.909,162.394,120.529,183.16,626.308,254.15,2.18627e-05,4.89388e-05,0,0,1.8718666666666668,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.4777905749483864,7.867235070222932,0.34864859027345574,-0.1630213564371843,1.252616,61.844076492977706,61.856760698510016
normal_operation,1,6798.89,254.599,161.994,120.716,182.895,624.748,254.138,2.20406e-05,4.93486e-05,0,0,1.8885805555555557,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.4897905749483868,6.307235070222987,-0.051351409726549946,-0.42802135643717065,1.2494960000000002,61.844076492977706,61.856697596325766
normal_operation,1,6859.05,254.275,162.649,121.159,183.942,626.404,254.126,2.22184e-05,4.9758e-05,0,0,1.9052916666666668,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.5017905749483873,7.963235070222936,0.6036485902734512,0.6189786435628264,1.252808,61.844076492977706,61.856764586859384
normal_operation,1,6919.22,254.233,162.548,120.694,183.267,626.889,254.114,2.2396e-05,5.01671e-05,0,0,1.9220055555555555,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.5137905749483878,8.44823507022295,0.5026485902734521,-0.05602135643718498,1.253778,61.844076492977706,61.856784240231576
normal_operation,1,6979.39,252.733,162.74,120.645,182.475,626.249,254.102,2.25735e-05,5.05759e-05,0,0,1.9387194444444444,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.5257905749483882,7.808235070222963,0.6946485902734594,-0.8480213564371866,1.2524980000000001,61.844076492977706,61.856758309090864
normal_operation,1,7039.55,253.889,161.924,120.322,183.358,624.857,254.09,2.27509e-05,5.09844e-05,0,0,1.9554305555555556,normal_operation_run1,255.6277905749484,618.4407649297771,162.04535140972655,183.32302135643718,1055787.9587881449,0.6883448379583313,-1.5377905749483887,6.4162350702229105,-0.12135140972654312,0.03497864356282321,1.249714,61.844076492977706,61.85670200027701
